,userid,likes_given,pages_liked_sum_likes
470,005cc9cec5f370b3465cef396e9e236e,690,8240
471,1e78daf46d093accbd1c7a3f72b01698,690,73570
472,abd9cc21f2ecdb5dcfb7468030b110f8,689,32059
473,2fa3fcf6ce34977c10cd5af8966deae6,689,11019
474,d3aa8f6505b4ff1eb4d852076371e1ae,688,37584
475,a0bee99a6801208bec25219022f4faf2,687,77020
476,76b611d2a7530c6e8a29bd0dca2bb681,687,59056
477,c4b83e3dc1880a809abea233dd4d53fe,686,52926
478,5ff77c8ce71c2dcb0b0cb6ccb9b48611,685,16727
479,454b66a61c80a614d7e911a7068411ce,684,24407
480,7a30f67c1062d0d7d9f0bffcb46f357f,683,46496
481,07f1a68257fdb76242e08a6493cf3f51,683,119824
482,d4d42328a778be0c9f87bb9ecc5d3a65,682,33392
483,5def7733b6dae46f83a241b341f9534f,681,44752
484,f919d08e4276b575a104192fb0ff0a59,679,43658
485,62eaed95c81c5050d5fa11dabb5ceb6e,678,46862
486,fdc463b3af0466bf16f4febd0d37fae3,678,39494
487,9bb3aa422e8bdaf39b48a215d6095245,678,108203
488,0692e320441d402662a59f9845c9749d,677,55242
489,5deec9f612bba136af5e59da34da3a12,675,18017
490,68b5b22be91e68b411530fbee0447a92,672,42222
491,c8cb835c797f01033517717a394fdfa2,672,107365
492,45a851681bba130bd95f076f7d9f3132,669,52327
493,4ab3e33eacca51f7e4fb6607b57bb7b6,667,75719
494,877997041aa93932fb03407a780902b7,667,99749
495,71635e59bee491300fd1e7d0d8ae4bac,665,58794
496,7947174a58db9bce604939170a8c12ba,662,26739
497,112ee60f89b6ad8bef65ada86690db73,662,69848
498,21c7c8acfeb2aa62cea986ccfa398aab,660,80583
499,fcf21966a6b036f689a85d7f36ef6d23,659,65972
500,bd7fee1f201e704829c8759b5f57aac9,659,34549
501,4f753f58920b044577946c61af559196,659,73285
502,dd3f8040e705ad1e3369550b37705e9f,658,48691
503,0fa3cff67be5df0063d5bd11b137ff30,658,52591
504,16a545e52a0f0045d93eba4f3b34eb0e,655,62400
505,3440907d0e50aa86510eeb52261d3ea3,655,9071
506,d4689277c3c9e80dcff57638ac946e2c,655,39340
507,44955e1a0059e4a2dbc70d0fa5f575a0,655,45897
508,04d376f478363f8af4f9ca165f392f66,653,41956
509,f399d73b4f7885c7ba11bb7e3839f6a1,653,48202
510,49dc63a077ff4475e6b518c0007cbdb6,653,37161
511,0d76845178cd23e2dde4938fba3d2cb7,652,81494
512,29d45563f343fc0a8cecbb92066c666b,651,90490
513,cb03f994471b26af46a19ba09305b918,651,70744
514,1d4d57db9537b6ec442763ddf366c353,650,77975
515,e7b69d37010f3b99a127622ca1785292,647,6019
516,9d5cb2ce70697c23ecc741edd14300cc,645,25767
517,c6792856fa85005586953ef725a3946d,645,58153
518,de75c736b7976c47b273d44278b3475e,644,47910
519,22c4b996eaf046c5b39bf82725a4d892,644,14554
520,df69e613930a2747ca732dd53d983331,643,28211
521,21dcf6efae7b20ac5ece177b367a42aa,642,65232
522,3e8cc9e90025b3c2c0767a608cc678e6,641,19495
523,793f4a53e5ece9bf3de7628de98ac75c,640,90656
524,0fd5a867622f7704e7d09c7561a50397,640,33566
525,545f7ee14f0b3af4d9075a46e0c520bb,637,58524
526,adeaf7d8195f1b5bc4280940fd4ab152,637,58791
527,60fff401e3a4f9720878d11cc469ecf6,636,60261
528,6722d28e8306d993f3e65eec5b9ed5f6,635,52508
529,21eabb7023941e25060e6886272042b3,634,1001
530,12a33d5180580ff7008897c1a0d78a9e,633,93582
531,337e2cb85ae95056aa407fa8a48f64d6,631,39328
532,fe851d8daee40f8159117f1150ee6fdf,630,89646
533,e5ca13555b7532b31ffb856564de03a5,630,34702
534,d76989d8d58153341a09c0b951eb9f91,627,108290
535,40126f51ec47a221369a48276b4a0d17,626,2494
536,448ead5b2a56f2d81b2d6fde17ecbf96,626,26916
537,88aa3480d0febff8ea038a4108d8478d,626,83235
538,f52680f77b5042da941def5108645a68,625,47721
539,b8565b3da9da49946312ce3a6d1efe86,625,74900
540,49ccb61088a5d4d1a0343b6280461bb6,625,44955
541,7a844b05b2f67c95156fe29cdc91ce06,623,27392
542,52ab0db7e196a56de545c5701f748f11,622,54422
543,a08f101d8fbe9b70cae3fb7d6dad3400,622,38324
544,abef258496da49238df10b1b66516225,619,94304
545,46a479a02712e36ed3b834748d80e703,618,64028
546,35afe36bf59281f3cfe4ad8116bf2988,618,56726
547,69ae9031dae5c9a17dbd0a84caf6d384,617,27199
548,d073a77862abf5d033ee098d7448ab94,617,41459
549,28cfbec8c75c9f5657c147a510005d32,612,91843
550,1a6d65eaf282bf8b489665dcc0be1941,612,11300
551,e96aab592cb727893fb0d61e99cbba1a,611,36635
552,49abeb83745913f3103767aa7cc3d2f1,609,17450
553,69eec50dbfd9367cf5ef101c768804dd,608,43570
554,87481ab529a44bce4c0806ac8dd2e3de,608,28841
555,e964dbb34f161d2f4dba47d37b31d3d4,606,31959
556,c3ec377424fc9a28957ed225bba460e6,605,46721
557,135a6a331a4c519c1fc9a0ec6145514d,605,25790
558,ce4a8f310c2be12763897942136fed1d,604,20810
559,77eb10d0713d4702071a49b3d7989b5d,603,64476
560,bbda53c7998ccdb3a6acd658259af1e6,602,2652
561,23516515781ae240ec5de12f82a857ea,602,74897
562,262410ee7a35a54a1c16f2ba57ff4bec,602,33544
563,d2fd0e6603da3520e02315e11b009fbf,599,76602
564,6b26d30b2e39e0f2747b787deed46a2e,598,77387
565,4873c4c3a2276174e4e7f862b7cf9764,596,44918
566,e3dcf659fccb761dea63a62609a9bbd9,595,49161
567,5d3a476f2844f2e840ac905cc07f8bc2,594,28749
568,0201d5d862cfa46c649ac851c72b0f52,594,87796
569,c0d68aa2369d0143c8581574dd199082,593,11523
570,3e61391d06340a430182ec676ed47eaf,591,18762
571,051ea6066ea08cfef2f7892e7726cde8,590,28023
572,56ad4fb49895a759a59cd9d54e168d4b,588,77236
573,05c9f0adc8384a50783806a63aea3e3f,588,39907
574,ab644074d1f7f9c0600dd673410828e3,586,40891
575,36d598ce6ba72436b6757d7ef42b3ac6,585,41440
576,7e0ec658ea014757cbb47ea94a401f3d,585,20171
577,82055f167bffc7f33fe39037b967fbec,584,25548
578,a0f8920d2c7493a315c582283c4536bf,584,28644
579,205aa2fc7bd599333972c4bc7cb4ce25,584,59234
580,1c3ed607ef41f8ac667a4017d7719502,583,57528
581,deb780a820f1854c5b37ab8b0f8bb8ca,583,58768
582,eac891c15db193ab793b70d915c4a992,582,76628
583,994efb189cb2cfb6972ae092b49ed21a,582,59449
584,4fe7be93853af48034fb053a0d0a7747,582,28142
585,1761445554029912ffe5ce0644ee34c5,582,78419
586,ea0413d8c6e664f27783ac1e5596fe85,581,21580
587,5c12a81cfcc7c23c9f4df6de28bcefb5,580,53672
588,af621f7ce6a3802edd68ac33ac35a2d9,579,41430
589,357d29aedec7cfe0fb17cfd156c1bc6e,579,43615
590,3b26db2e3db8894e4f0e6803075a2c16,579,71919
591,6d031d2d4f2cf2361bdbceb2ca59bfdd,579,72071
592,5532642937eb3497a43e15dbb23a9d2d,578,54163
593,6cefcd6d7d57ea24a456c3eb5496962c,578,15104
594,8d9260aeab95ce84488f9b8e01c8c5c7,577,52713
595,292b387cac1b2707936734d8c43f912e,576,31845
596,699f0067c87b13a2204595bcd8a1bc77,576,53529
597,68952ff1d3df5a86cadec35d219b1cd7,576,49527
598,13a1e512e6ec5e7cbd2d124b3c9b3941,574,48835
599,70d5c330eb0eec79c4991cbb1d95ebbc,573,15201
600,235d72ae371211add11283f9929b22ae,570,68178
601,d1275a071604cbfc25a1103a95a0b5e5,569,57124
602,ba57d133d762b83d1dbf8f23903bdc64,568,93161
603,09e9cde839def976af224e1e35358341,567,15232
604,60e3e76252eeacb2304d45836a7d8de8,566,69305
605,0154a5a60c2f6357f511bbdae5e18bbf,565,79365
606,1a8d8f91e4f59c4f08d206e0dcf00a40,565,36245
607,12cb0acb10f1df019866bdfc7f4a3ba0,564,38573
608,86ca177b1b027e27dcd1e9bc04067a99,564,55544
609,22fd4813c77c1403b8a3ba887cc9fc32,564,69927
610,757416aa07634031fbcb433ea9563cc4,563,89281
611,a8071943feb7c7b5ad3ef7afc5f6c4a5,562,24935
612,607eef05e2c029786839be9803b4551d,561,49700
613,6fe932df4ee6d440628c7448c08bc895,561,77867
614,23913556c22bca949f7f9a3340f2a5fe,561,76703
615,a148e95f27622bc415cbe7ee4da6d013,561,77079
616,0d5edf4ff17a7c3b710378957a964d6f,560,21493
617,a591a65350ecdc9a5197c91711848933,559,50237
618,d748f32a71d22272a42cde830bce1f77,559,7726
619,12671b57023f0ee91f61b931ccbb2c49,557,61970
620,021325218a51134c9027269d9d8ae5f1,556,11417
621,ee250e44a8daa70fccb626d5f679cfcd,556,34528
622,1398d789a41205fb530f548ba5afb0eb,555,94815
623,456bc7275c37b2b053feb6c1e0980601,555,88977
624,0abc8e3a8b6a5638a5bf185189487b16,555,63660
625,16e2f60a3b7d13b6171dfc9e866580ce,555,2469
626,3f6369f478307e459b0961abcfcdfe69,554,46692
627,f593fc2e486dbd1bff962e34047ea749,554,14052
628,0b9910971dc753f3ebc0736f8543dc8d,553,21958
629,0201fbcbfbf00aa17bfed003d6a83d44,553,29640
630,c69fb71a2be60e7fe9ba359d8135c35f,552,65657
631,3a23203b263ca610651dd28e2b0d1c12,552,6977
632,51a26b893916542f91672928927bdb1c,552,37238
633,fc65b52a0e055c95e9462b2423bb790c,552,33348
634,3d05f2ca9a9060e2ab724320789669f3,551,31363
635,e454688162889c8ebd8f28675429aeb2,549,50672
636,abc2a5193be3b07946bfd1da908f8557,548,71984
637,39d57552e118a07e78f5f605894d415b,547,51951
638,5a8a6c3635f087a02e867d6051b57386,546,11061
639,ebc11b96be80e1a142901351b5994f25,546,62198
640,77532b077e44f12c6469eb40bbdedc06,546,26952
641,e6163f16fda6be32a01e71ec7e901c1d,545,50449
642,6652af8f87f0f01af8ca2456c2e8a24d,545,70959
643,f3b2aec5e2b8a3205d91bc6a42c42938,543,49690
644,55b5b3bae85b1401c87d8ddc07808bb2,542,58824
645,255762db2d11ce8621e636695b4e407e,541,91652
646,0bf49b94390b20018c3b48fd4795af6f,540,40072
647,a79d99cb1fe61ceea2737bb7fa6f9c53,539,49692
648,1bc2dc24c797c7505d5a4bfc0bc937a1,539,20710
649,be00f151015b4ab8c3c72ebf39d222bc,538,64201
650,441f67f698b2faa8c5eb8086723b7c3f,537,59125
651,cf8e4078ba3056a8faca361a26b68234,537,43116
652,27e104e270720a5dd93dc9ad1a0c2e77,537,78618
653,8ea01d556727f7e33c7323d884714dba,536,40265
654,bb7c8614f4dba1896f1b198550d66259,536,12679
655,0e3fdb89c7706b13891170ab2a9017c7,535,16219
656,046dd143d91517031e6f64744876ddaf,535,32335
657,ca10fe5bfbf9fc5e7c6bf66fc99d07fb,534,41550
658,2ad9e5fb158bd2407c62cb7fc900e6cb,534,62448
659,f2d847b735ac35cc4ef3bba511172b51,534,3535
660,69b1b10a123fd685719938c8d9bac0cf,534,27896
661,4ac3dd0e7917ab60945238413f28eb03,533,51925
662,194b124690aa234271105d87b2f8feb0,532,34101
663,e03e8105d67a5fe9fb30c90574de021d,532,33144
664,78ae228ab782f6515666e91903ae43cb,532,60027
665,85983f71ed5170571013689d6447e9dd,531,60611
666,702b6b5693ced10dba9166e3c4490ec7,531,91571
667,933b8562dee9aec68551f3dcbad463f8,530,54117
668,cdbca46ef515e67f2251f1b0f4c374d6,530,5824
669,4173a8b60af8e5c80974189616bfa3ea,529,44584
670,8dd3b460a95731bb1b0e5162b777a762,529,23047
671,dd7c9bba88f0a251e28712f88a6665ae,528,32966
672,20304273cb0287805464bb0cfd8ccb66,528,55792
673,af33950220415b0a94d9eed95addee0c,528,47101
674,33afc70c02874262f40d8d3398e5800d,528,66597
675,f33ae9fa081b1ecadd5431661eb1dc44,527,35399
676,d74cc3a415e714bead4a58aa1c42b514,527,55006
677,11a6c6d545c97d3a306d49bef45bc575,526,64238
678,3b6379a3a85534678731c453c2284a2b,525,22064
679,2455908cd0f22052f60d5300ae64f0ae,524,81056
680,64463aa93c9145fa0724a9e89ea7be2a,524,45383
681,1770c5d0fb3cf63340fdf4480015ca34,524,24978
682,02c0a7e169d1d79d541cd9d55a6e0095,522,64312
683,0bce30fea2338f99381144b3088bf55f,522,33099
684,1c74f7f92b7d1eae056b309a592a783a,521,29225
685,5dfbe2fe1d9281ee6b9be1b45c356c14,521,46645
686,dc8c7b2696144e420674a2f50055dc25,519,77266
687,120930bcbed7d7298e1e433c33fb8a15,519,84359
688,474e9a12174ef973ac0eb83eda2541c2,519,67055
689,a67acf16efdf425069fa0997466a076d,519,36454
690,165aee4c58fdee725a773033b30ba469,517,44256
691,6cbf2962a0fbe67649358154c959865a,517,86067
692,08bc2f9bcfd16d66b7bb1b84870f9157,517,34203
693,307f04e99c3049de88de965c8d1c25a6,517,71004
694,2dc9d3ddfeab371e04ea7837db18b4e5,517,54490
695,b7ef4c611b535da9bed90579e5985124,516,75388
696,40773224250799fc22cdcdf2a4d3cc82,516,78190
697,452407497ab19f530ef780580a076af4,514,47425
698,e632fc2a499c92784fd30af363e73844,513,51991
699,b0f3145a22d57c416d879f38ba2bf471,513,46079
700,216924ec52555944d3d64c52390b359f,513,41240
701,f75ead1e8a05f07f943a095cb764c86d,512,22538
702,395b1c4180a731645fb129a7eac5f7b4,511,31809
703,110a06e1d04ea38afe09a4fcdc140cf3,511,24677
704,833c2cd67df5ae951dba86208147454f,511,34650
705,f9db4708a1fbc9f73cccb87f61e16e91,511,52105
706,91ced89deec9d7dfdb8f7edf360e2e38,510,13598
707,0cff2ffcaafe8b10db1919cc87cad8b5,510,805
708,3a4ddb22091f95fc1df75c08a972478c,510,58925
709,a4b5e033bc2666ba3b9a39c8ebef308a,509,14554
710,a59e2a7421d621a00ffb18b3404eedfd,509,42167
711,32b65ceff3de2b1bb7693764749c446b,509,69004
712,80002ca79754196c484b2e548dffebdb,508,64002
713,6b2b10b1ad1441d4a54188b711ac2852,508,14458
714,2b4d31e095fc60c57c943c24386e1f2e,507,52142
715,ac802e66f3e56975048fe49389199431,506,47274
716,d018d7d218ea3df6ae14697348a46436,506,24911
717,3460c50e14b65fd081d05276052ec4da,506,33328
718,647120163d5d6d0dffc12ac637222e92,503,18845
719,37b97c0beb2765d42f39d5075e8e1a62,503,37618
720,98448afc731c1717463ba2a16ad5ea28,503,33156
721,d9bb7914908f861a39932634395c903d,502,5781
722,0750f25e4ca2b80867cee5b20f632117,502,66134
723,bf571d9f23ddd63b8b256118a57c8e23,500,75967
724,915dc36ae0084fc7d51d497b52d04e4c,499,61118
725,85b41f3115df894b9dbc963785446845,499,69557
726,27eee5bcc8981eaf7bc4dbc6904f6e8e,499,71031
727,e36135389776644b3e09b9f69e0e2ecc,496,36386
728,81c04e4840aa321f0c8280227936ba43,496,37619
729,3e9bd62dda0ad769eb050d46e5c53601,496,72297
730,128a4fe552c588431faf0cc72b13049a,496,20164
731,a6b3aace157179451a6cd59d28dcf05a,495,57737
732,5f54e2c4fb710386cd16fb1bb833b7a9,495,67780
733,06165dddbf8856657d57d27600c4944c,495,49531
734,2940300ec3f33c11bf0d374f056f85ea,495,38850
735,fa07d07eb728504e8a51a1b0816f1a73,494,56913
736,983ef3a6a26aaa3f73e2893d2cd46632,492,38913
737,48a55e7ef66994cb2f395d9b11838d9e,492,25177
738,7532d2e5915fb8daf3c1510569fe6d5c,491,14709
739,67d68eac9e90a57579b9af48176e3334,489,1884
740,b9d567d93a4c41faf887559e5e0db279,488,913
741,34e3e57135c81176b07a65362f93e7dc,488,47834
742,06bb067c7d74cd09f5eac1aef7234b64,488,17313
743,3c4e76997ed8e7cd781bf9bfa8755a67,488,26517
744,03b103701e4ebe649e377d5dc8549e1a,488,572
745,5f9d03e7277c3256d5ba29a52d875f14,487,25288
746,0c6bce8aa32d85120c9c372eda7c9a63,487,56360
747,0511ddafa659f7a3142a332303d9a162,486,28744
748,9a283d4cd8e2b7ae29bef067d50efb8f,485,37699
749,1cc81e8836908b06a82182135479f1c0,485,38673
750,f88c753fb0671f973ff0d15ceb7033e9,484,81271
751,c95dc98f1ae5ab109e9ec0c2f43c36ac,484,9140
752,1872a5d7b029626fe170d082ef4f1ba4,484,38476
753,d6504fa965ea9d167c46ebc8df2cefda,483,59195
754,b672f4846b580658874bfe37f4623029,482,11371
755,67c7ba0c2bbccde6efdbe955c43eeedb,482,68751
756,01c1d30bf6d58713fa4547d277b6a59e,481,11178
757,3dc0a8970a460f9880d847f367aab4c5,481,48043
758,5065fbe6e8380ec501f9549c75517d7e,480,68953
759,ddd82247607ed88efdcdb96db9663bba,480,26542
760,5ed3e53ec12c7f62aea4469f6ee6f7d2,480,65724
761,ef51a1ba5762b4f2b4a59dc62bf19e6e,480,38643
762,8050c4a2461af51187c427f3161da665,479,18400
763,4c24098cbd22104b6f7b21931e7e566f,479,64861
764,d8661e9a5dbee6008aa83f71f6f767d7,478,35237
765,d5607dd34aa09a7462bcd2b9e24429ed,477,39291
766,21842181ea3d880ce796a126efe51ca2,476,25070
767,c33224f8546c2904d83033bf42fe5571,476,50028
768,499d350cede92a6b208700fe123f94a6,476,34108
769,60b931ba4b49ea33e028ff8e8deaef0d,475,64510
770,7c3a3191cb843b7ddcde848a6ddf8268,474,55766
771,e30ad43af583e35e8e639bb269c4f9c4,474,25617
772,1bdbfa80d21a50e97690e4f48fb73c9d,473,66131
773,4209ff788f6c83bb835b035fbe5bd42d,472,31297
774,1c44ca944a789ced784300638fff50b4,472,46511
775,1b134a7dabda28e04276d04ef6f2579e,470,35285
776,1f52fb976dd27a9f01def4be28be0fa6,467,32397
777,76e7ca7dc122128f9ee348e084609636,467,21853
778,024ce4b6608c49e367682a4535e3d136,466,52393
779,7a4b77a926bb14277509f333195b3e91,466,43877
780,66583efb59b64612325c1da8bf762943,466,31266
781,fbce2b798adad32f7a645dc648f791f6,464,80726
782,003bd172967ca5c2b4f2b3f7ad7f45cf,464,42778
783,63173f8dcbe161a4593fd1d77f87ec19,464,53457
784,3fd2f709c6aeb295d468360aade4685c,464,94926
785,1aa54dd6cc3dac85f80ff3b7155b1031,464,80883
786,00200961a099690696e2854d1ac7f186,463,40422
787,7bf088d72c66aa3af61f09a2be47d6a5,463,46854
788,f04449ca87bdf8c420b051e8366a46e5,463,30834
789,d42a0d2873fb26a9dbc9dd2f2ae9cdd5,462,31648
790,e8082d0e7370ca7f9c47d69be4409c3d,462,3453
791,b224aa9db776de8653279a1be1cd6a44,462,35229
792,0e644423bf328d1a336f78b67303479d,462,61669
793,2be5ffd7614bd28926bcef9149c956f8,462,78474
794,b1927809b60bc29934dfb7ff2fb91be0,461,67994
795,476a37d6d0290e4fdecfc35fe2978a7e,461,23262
796,1ab4754657079071f9831fe42b3eac49,460,28328
797,d13af8b01d8b9831172f9321a2ddedd6,460,63048
798,785bdf7d20d2dcdfe52a58b89c5dfe3a,460,30021
799,1c3f8dd055497a10431dbd64457a1b91,459,19772
800,4415429d3671b90997a851e2cbe3be01,459,72838
801,03b5fa384e20b08bc3ec6b47dcd31a4b,459,52320
802,cd23fbdd7897a8c34e8a671e57694fb8,459,18539
803,34becd08626ef45f80aa45b708bdca5d,458,38665
804,b6637a72a070256897b0527eee0261d7,458,36676
805,5f00fe37c0d9ab5b14490c47285d3563,458,43638
806,b3832d41c6a454aaa0b9d3770f319f9c,458,46628
807,e0283457a2e1647bb4100ee6aab9bd80,458,58770
808,6a576375cd19945108ab91d4236b0c72,457,7297
809,14b9be73337b3c03d847a0d1063a7a8c,456,50467
810,8df9603777270a8006bc14ca2010547c,456,33333
811,d50829436876030561ee188f9fbc140e,455,47669
812,03492b4e3cad988348e1829db150381a,455,40439
813,a0298c43caeeaca6293ffc372e153350,454,15569
814,5896b4e7b72b5cccd29871d38bb5be5d,454,55479
815,ac9385f0857c0627d66c4a45bc7b297f,453,45259
816,87ab3ba2cf5dd6ef4f4807a754dd968b,453,22479
817,2855e492f6cebfc5fefefb563167b4f0,453,37355
818,0aebbb4b282315d72db15bff2e06f345,452,6958
819,38935223e40b10a442670cf773ff1a78,452,73018
820,41fd6cdb80ea641402b83d46262794ba,452,30814
821,d3e59a42b02002039a66fd35dcf82d8e,452,31509
822,48cebda280b455dda734fabf03d23d38,451,7932
823,0fee6488b07ad556ec712b176da88995,451,59209
824,0c2be10b5ca23a71102db2966a86ba17,451,46048
825,0fbaac3ba4ecd2cc255c028016a46c79,451,33742
826,762ef01e5d0d8e5c0bf4a4fc0123b8c3,451,28423
827,281c3d4711f18326a0ca09a68c3e30b1,451,69850
828,dc20f5b91f427d65c9fdbab6d45c8bc2,450,40709
829,8734afabc21ea931222e5a0bb65afd4e,450,65857
830,88bc858c64dc48f9488918fafd933ae5,449,15070
831,f59f6b657d436a62e8ce8c7635f63b6e,449,27664
832,1538ed300664db8302df21219318c806,448,32185
833,ec91d7e9fbaabc9b191c76fbb42dbdab,448,35393
834,25ae0d39886722fd213acd8de0ea23c3,447,11190
835,b192f5f48cad4481c5fa7c75d1233134,446,42554
836,85dabf483a646184d634e2ba1c7d3263,444,69309
837,216decb22d5c0596d48ca67f812484d4,444,59255
838,5f0003067f5408ab0d727ca4cb942b95,444,28742
839,28d8478e9baf383bede2fb0146e7957b,443,34741
840,2b0118462725e6e55dbebb589e5aeead,443,16258
841,80726c553d3394f9d6b2b289a6908775,443,20726
842,3460ba8e5b00bfbef258ff993bd4cf12,442,32408
843,8e4e2d78df80440e601fd9eb1befeaa7,441,6086
844,2ee8b5c88d916ed88fe102045fe91aa3,441,13059
845,1f3c6e0f44b87bdbad6364c014738e87,441,54418
846,e32094eeff14007f1740f522a04a02b2,441,17030
847,227d100acc11bb86e12afac7b846787c,441,42750
848,821284003d75149c5f006166b151e6ea,441,35236
849,c9853214d41149065908ba50259250b7,441,40618
850,f6ac3a3df3ddf4eb81e24dd836497b85,440,46956
851,b05f34be807a91ce0325cda601bc5856,439,25574
852,13a021c91a9ea59b8420fef945bb1405,439,37324
853,12423b9a0b0fc849da99c921b849407e,439,32253
854,269123b11fc029ae1240c034601becda,439,26125
855,b6e154c2ecdd5e91c1e8a528e072ae9f,439,37491
856,3c410ac0a4454e52e31ef644707d23e7,438,82677
857,a4840cac75afca206d4917d310bd9dbe,438,66765
858,0bcdf46dde3d36c33e3c21f0f6b831e3,438,21669
859,c219863c1ea725c20ca16e79c90adeac,437,14228
860,fccf021c506f789eaeb5d5999c623e4a,437,37105
861,ddb5ecd08353d31468b371b43f311e13,437,72527
862,20a9822f8f8826b0e1c91e8277d281b3,437,14216
863,c09f6695e155f4eda37e853b52e34de7,437,27296
864,1b92f9f45ecf187571242e6183aed8b1,436,21384
865,44567b076b145b79f36d87fcf43996f9,435,28928
866,08ad224766255aa1c932963f6adbbf14,435,27269
867,07b40ebce6f966de58ae3a31ab076da2,434,6479
868,ffb0a8b51dd1d644bcf3d85f42dcd7d7,434,73518
869,5144be48fe4400ac9f9cf6a6034e35fd,433,34087
870,fd723027dc4d7d7a976a3d3381109cc4,433,3519
871,634d682afdd37f858c9ecf796afae09c,432,33973
872,49842793b79f53cd190ea1087941f498,432,18543
873,2ce10de6c54ef2d944bd0f63a5ccee2b,432,37256
874,78f44807cdf1c858ff1e65f6decee5dd,432,20163
875,db3fd6661f997ce6be6305d3a143f152,431,37755
876,fdc542bc9e4d8fac20bc7c830c78000e,431,45536
877,10f9929badeae6e8d6985270347022a0,431,8549
878,8eafaac85820f80ab1bdb8904d9c216a,430,26478
879,e5d0409b2640ec816124d86756c7d670,429,65542
880,f8cd317f4e61453194a3e143f6204163,428,17320
881,767c511be01d5847d6e995d261401789,428,19716
882,f258f7cb84e60f395d7457d566bce2b8,427,38114
883,6416a2f3cab03db029d68f40192471b0,427,30079
884,6517cd2d204f541922ac67f8ee106a4b,427,26653
885,50d7bdd413baa5abf91e02e4da40fd33,426,9688
886,e7fbb4582570350a8d73b8b5b0d30165,424,50732
887,d008825b6f79a2c7e96035ea606e1066,424,29615
888,c05838e36f7da0c94516c85d2378d205,424,34217
889,8b9f7f51c67e140cbd822798b4903c3d,423,29006
890,8a677fa0cf4c12efa9442dcf8edce442,423,61395
891,8075917df91569e7ae1baa49533cec02,423,33311
892,3a9648226e5fe296870743ce40608841,423,40699
893,0ddb9abd6eae2d87c21de881d0109b74,422,24240
894,027eb34fce063e470288b1ab5573d11b,422,47624
895,03bf61329be2b46004822610a975cfe8,422,84839
896,90114b9614ee713ccf05750b0824e6ff,421,62584
897,d40d6aeb4b4685dd24075f42e49e51a3,421,20194
898,c796efb9f99af6d56d17208196ffe6ae,421,16568
899,9d9d454648da12af1e9b5b77316f3761,420,35854
900,0b184fe497b2a55763f8a5fcd6224b44,420,46714
901,c6a2abc9ac439dcfaf561e1f5baa22b1,420,17896
902,b4b898afa6447bc978203884c4d23e92,419,34369
903,9a83787e73ee1ee403777927f77bf9d7,419,66751
904,67ee5622a67f8c0a164dc7a582010cf7,418,13621
905,9d8f16c013fcaf0916d66df1ecdce68d,418,16411
906,50341ead47cf9df14a5fb9459d21a074,418,38837
907,1a4277783c2bc82e03a8aa4a24bbfee8,417,41809
908,e65fea8ed64179416db8853665d167a6,416,12015
909,225fb766344dea23f1f07d6e341687cc,414,44584
910,009d96a823b6f6c085c092fb177491f6,414,39952
911,a4d19cc8aa95e03a10f5af088d19b4c1,414,11547
912,9c1446994d573303ace386ce697d7ecf,413,17652
913,1ce2f05545c8edbbc93e9e70d9467524,413,28510
914,4d4a2da3424fecaa5ebe61d16864a4a3,413,21791
915,51f02853363b3c4bd16c1b755230dd1a,412,5730
916,1554d14a0b77f6b1bc4cd15eae8ba94f,412,4120
917,57d3186bb76906373e052dfe1e2083b0,410,65042
918,f248764ea6c5914aab10931d85f0f015,408,22264
919,49fc2528d8c59365ddd383f5fb561511,408,19231
920,8d05503c8bdbd8e4f1ec85e358b45258,408,56257
921,da4490e30597ee95e56cdd52367ca75c,407,30415
922,00a751128d35d576ea4fa00e8bc41d74,407,35151
923,7fc9eeb7c04383cf7de91a5a05770c72,406,44557
924,87c0abc64620df0c124a463acfc8ccb1,405,6440
925,2e2bd631aa515ac0cbabe84e29aa6dd9,404,9675
926,f537778c978495824e010c5054de9f04,404,6104
927,876ec88ce02e5d9c20c088e473e111d2,404,59429
928,dd491cbae265b6478dbf150c75677911,404,9229
929,234cdeee3c060d9ac50eae6bdc99174d,403,667
930,1ef16c6c92ada019828cf839241a7c10,403,51696
931,ccd134a9a901e5562f3dff0f69305eba,403,25304
932,d31f331cd00d5142c7adecc245605fb5,403,37167
933,f277585017590cec897f1a6df574876e,402,24479
934,a259bec7c11dda334da1ac29c6a2c0ce,402,13926
935,02fd563281ac4cf9a3fe0f310608c5bd,402,11501
936,ec6fa51198e3f00c849de36bd7aa95e2,402,22705
937,764b18ab7e0515242e5f0188f31880fe,401,21326
938,c3a75723a18fbaa46feffaff732ef115,401,745
939,0c17066d007fc9d743e09ecd706c38b6,401,28077
940,63bbf436fbdf0aa86a991bcdfd63ba9b,400,19395
941,1caa6b6b6ef1f3f175fc738d44ebb9f8,400,73346
942,5fd7dc0f43d38c2d4f92951f4c2f9ad7,399,12602
943,35005f3f5b61b769229755fb25059a62,398,68224
944,bfbdfa03fff5e3527ceb3b7fc79b26a3,398,19825
945,26a1e8a6c70e68233c93e396ec1c174d,398,40471
946,2330a9d880ca54c884c73df8bfe51e90,397,69955
947,f4cb7b11e2aab28f3c740f096db14c79,397,17649
948,46ab970205f0de6229eefce247d2f8a7,397,35037
949,294fc5a9639e89a99394c7628cfe4d16,397,59974
950,e4b692efcb45fd5307f47ed627e89095,397,64962
